Squad,Comp,Player,Nation,Age,Born,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,GA,GA90,SoTA,Saves,Save_percent,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,Ast,xAG,xA,A_minus_xAG,KP,Final_Third,PPA,CrsPA,PrgP,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,xG_Expected,npxG_Expected,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Mins_Per_90_Playing,Gls,G+A,G_minus_PK,PK,PKatt,xAG_Expected,npxG+xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Per,xAG_Per,xG+xAG_Per,npxG_Per,npxG+xAG_Per,Url,Name,Birth,Position,Value
Mainz 05,Bundesliga,Angelo Fulgini,FRA,4.285714286,342.1714286,5.8,1.028571429,0.857142857,0.342857143,0.514285714,0.171428571,0.857142857,2.057142857,41.7,1.2,0.857142857,0,0.857142857,0.857142857,1.885714286,1.2,0,3.085714286,3.09,2.914285714,0,0,0,0.171428571,0,0.171428571,0.17,0.171428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171428571,0,0,1.2,2.571428571,0.171428571,1.2,0.857142857,0,0,0,5.142857143,0.685714286,2.057142857,25,32.22857143,40.8,79,427.8857143,117.0857143,21.08571429,23.82857143,88.5,8.228571429,11.82857143,69.6,1.028571429,2.571428571,40,0.171428571,0.137142857,0.068571429,0.034285714,1.371428571,2.228571429,1.714285714,0.171428571,4.971428571,40.8,39.42857143,1.2,0,0.171428571,0.171428571,1.2,0.857142857,0.171428571,0,0,0,32.22857143,0.171428571,0.514285714,54.85714286,1.028571429,6.171428571,30.34285714,18.85714286,2.4,54.85714286,4.285714286,1.371428571,32,2.4,56,34.11428571,137.1428571,55.88571429,0.514285714,1.028571429,0.342857143,2.057142857,1.2,39.08571429,7.371428571,0,1.371428571,0.685714286,50,1.37,0.69,0,0,3.188571429,0,0,0,0.102857143,0.102857143,0.07,-0.102857143,-0.102857143,5.8,0,0.171428571,0,0,0,0.137142857,0.24,0.514285714,4.971428571,7.371428571,0,0.17,0.17,0,0.17,0.1,0.13,0.23,0.1,0.23,https://fbref.com/en/players/4b96c347/Angelo-Fulgini,Angelo Fulgini,8/20/1996,Attacking Midfield,9000000
West Ham,Premier League,Angelo Ogbonna,ITA,2.473726758,144.6402587,13.7,0.800323363,0.291026677,0.509296686,0.291026677,0,0.363783347,0.727566694,50,0.363783347,0.800323363,0.509296686,0.291026677,1.236863379,2.037186742,5.383993533,0.072756669,0.436540016,0.44,0.363783347,0,0,0,0,0.072756669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145513339,0.291026677,0,0,0.291026677,0,0,0,4.438156831,2.546483428,1.455133387,63.6,24.15521423,30.19401778,80,458.2942603,149.8059822,7.275666936,8.730800323,83.3,13.82376718,15.78819725,87.6,2.32821342,4.5109135,51.6,0,0.014551334,0.007275667,-0.014551334,0.218270008,0.582053355,0.072756669,0,0.800323363,30.19401778,29.53920776,0.654810024,0.509296686,0,0,0,0,0,0,0,0,24.15521423,0,0.145513339,39.6523848,8.075990299,24.08245756,14.33306386,1.236863379,0.509296686,39.6523848,0,0,0,0,0,18.55295069,93.71059014,31.72190784,0,0,0,0.072756669,0.218270008,20.44462409,0.145513339,0,0.218270008,0,0,0.22,0,0,0,0.916734034,0,0,0,0.021827001,0.021827001,0.09,-0.021827001,-0.021827001,13.7,0,0,0,0,0,0.014551334,0.036378335,0,0.800323363,0.145513339,0,0,0,0,0,0.02,0.02,0.03,0.02,0.03,https://fbref.com/en/players/74b2cd7e/Angelo-Ogbonna,Angelo Ogbonna,5/23/1988,Centre-Back,900000
Hoffenheim,Bundesliga,Angelo Stiller,GER,2.684659091,255.8096591,7.8,3.323863636,1.534090909,1.150568182,1.661931818,0.511363636,1.022727273,1.534090909,66.7,0.511363636,1.534090909,0.255681818,1.278409091,1.278409091,4.602272727,1.789772727,0,2.045454545,2.04,1.789772727,0.127840909,0,0,0.127840909,0,0.383522727,0.38,0.383522727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127840909,0,0,1.40625,0.383522727,0,0.767045455,1.534090909,0,0,0,6.519886364,2.045454545,1.278409091,61.5,35.66761364,46.40625,76.9,565.6960227,152.5142045,19.6875,23.39488636,84.2,11.88920455,14.19034091,83.8,2.8125,4.346590909,64.7,0.127840909,0.063920455,0.076704545,0.063920455,0.383522727,3.323863636,0.639204545,0,4.346590909,46.40625,45.12784091,1.022727273,0.383522727,0.255681818,0.383522727,0.767045455,0.383522727,0.127840909,0,0.127840909,0,35.66761364,0.255681818,1.661931818,59.57386364,2.173295455,13.55113636,31.06534091,15.46875,1.40625,59.57386364,0.894886364,0.383522727,42.9,0.383522727,42.9,28.89204545,121.5767045,45.63920455,0.511363636,0.894886364,0,1.917613636,1.40625,34.00568182,2.045454545,0.127840909,0.894886364,0.383522727,42.9,0.89,0.38,0.14,0.33,2.825284091,0,0,0,0.038352273,0.038352273,0.04,0.089488636,0.089488636,7.8,0.127840909,0.255681818,0.127840909,0,0,0.063920455,0.102272727,0.511363636,4.346590909,2.045454545,0.13,0.13,0.26,0.13,0.26,0.04,0.06,0.1,0.04,0.1,https://fbref.com/en/players/3b1ed320/Angelo-Stiller,Angelo Stiller,4/4/2001,Defensive Midfield,5000000
Eint Frankfurt,Bundesliga,Ansgar Knauff,GER,1.399688958,140.1088647,14.3,2.519440124,1.749611198,1.539657854,0.769828927,0.209953344,1.049766719,2.379471229,44.1,1.32970451,1.32970451,0.069984448,1.259720062,1.049766719,3.569206843,1.819595645,0,1.67962675,1.68,1.259720062,0,0.069984448,0,0.34992224,0,0.279937792,0.28,0.139968896,0,0,0,0.139968896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069984448,0,0,1.049766719,1.189735614,0.139968896,2.029548989,1.749611198,0.069984448,0,0,6.788491446,0.629860031,1.119751166,36,31.84292379,47.79937792,66.6,491.2908243,196.4463453,16.5163297,21.06531882,78.4,12.80715397,18.75583204,68.3,1.749611198,3.98911353,43.9,0.069984448,0.111975117,0.167962675,-0.041990669,0.559875583,1.889580093,0.979782271,0.279937792,2.799377916,47.79937792,36.60186625,11.05754277,0.34992224,0.069984448,0,2.029548989,10.70762053,0,0,0,0,31.84292379,0.139968896,2.239502333,61.5163297,2.169517885,18.4059098,26.10419907,18.54587869,3.00933126,61.5163297,4.409020218,1.539657854,34.9,2.309486781,52.4,28.69362364,201.4852255,117.3639191,3.289269051,1.819595645,1.049766719,2.169517885,0.629860031,30.30326594,5.178849145,0.069984448,1.049766719,0.489891135,46.7,1.05,0.49,0.07,0.14,1.378693624,0,0,0,0.062986003,0.062986003,0.06,0.006998445,0.006998445,14.3,0.069984448,0.139968896,0.069984448,0,0,0.111975117,0.17496112,3.289269051,2.799377916,5.178849145,0.07,0.07,0.14,0.07,0.14,0.06,0.12,0.18,0.06,0.18,https://fbref.com/en/players/19a967ab/Ansgar-Knauff,Ansgar Knauff,1/10/2002,Right Winger,8000000
Barcelona,La Liga,Ansu Fati,ESP,1.227566403,129.3467337,15.5,1.033740129,0.581478823,0.516870065,0.258435032,0.258435032,0.32304379,1.162957645,27.8,0.839913855,1.227566403,0,1.227566403,0.32304379,1.35678392,0.387652548,0,3.230437904,3.23,2.261306533,0.064608758,0.516870065,0.32304379,0,0.064608758,0.452261307,0.45,0.258435032,0,0.064608758,0.129217516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193826274,0,0,1.162957645,0.839913855,0.646087581,0.581478823,0.581478823,0,0,0,4.199569275,0.452261307,0.904522613,33.3,32.88585786,39.34673367,83.6,416.7910983,66.15936827,23.19454415,25.71428571,90.2,7.365398421,8.786791098,83.8,1.162957645,1.486001436,78.3,0.193826274,0.109834889,0.148600144,0.083991385,1.033740129,1.486001436,1.227566403,0.064608758,3.101220388,39.34673367,38.11916726,0.904522613,0.193826274,0.064608758,0.193826274,0.581478823,0.193826274,0.32304379,0.064608758,0,0,32.88585786,0.32304379,1.35678392,52.01005025,0.646087581,4.134960517,17.96123475,30.30150754,8.269921034,52.01005025,3.03661163,1.486001436,48.9,1.35678392,44.7,35.92246949,192.7279253,90.38765255,3.03661163,1.809045226,2.0028715,2.261306533,1.938262742,41.28499641,11.50035894,0.452261307,3.941134243,1.162957645,29.5,3.94,1.16,0.11,0.39,0.969131371,0.193826274,0,0,0.587939698,0.587939698,0.16,-0.135678392,-0.135678392,15.5,0.452261307,0.646087581,0.452261307,0,0,0.109834889,0.691313711,3.03661163,3.101220388,11.50035894,0.45,0.19,0.65,0.45,0.65,0.59,0.11,0.69,0.59,0.69,https://fbref.com/en/players/0ba976e4/Ansu-Fati,Ansu Fati,10/31/2002,Left Winger,35000000
Osasuna,La Liga,Ante Budimir,CRO,1.551724138,99.66073415,20,0.95105673,0.450500556,0,0.600667408,0.350389321,0.100111235,0.500556174,20,0.400444939,0.500556174,0,0.500556174,0.250278087,1.201334816,0.95105673,0,1.70189099,1.7,1.051167964,0,0.300333704,0.150166852,0.150166852,0.050055617,0.050055617,0.05,0,0,0,0,0.050055617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250278087,0,0,2.402669633,1.151279199,0.600667408,0.150166852,0.450500556,0.050055617,0,0,1.852057842,4.855394883,5.205784205,48.3,9.710789766,15.76751947,61.6,116.3292547,18.62068966,6.156840934,8.609566185,71.5,2.753058954,4.855394883,56.7,0.050055617,0.350389321,14.3,0,0.035038932,0.03003337,-0.035038932,0.500556174,0.650723026,0.150166852,0,1.151279199,15.76751947,15.01668521,0.75083426,0,0.050055617,0,0.150166852,0.100111235,0,0,0,0,9.710789766,0,0.350389321,28.18131257,0.901001112,1.802002225,12.71412681,14.06562848,5.906562848,28.18131257,1.70189099,0.800889878,47.1,0.700778643,41.2,12.96440489,60.01668521,22.47497219,1.151279199,0.800889878,0.500556174,3.103448276,1.351501669,19.92213571,4.905450501,0.400444939,2.903225806,1.051167964,36.2,2.9,1.05,0.14,0.38,0.580645161,0,0,0,0.385428254,0.385428254,0.13,0.015016685,0.015016685,20,0.400444939,0.400444939,0.400444939,0,0,0.035038932,0.415461624,1.151279199,1.151279199,4.905450501,0.4,0,0.4,0.4,0.4,0.38,0.03,0.42,0.38,0.42,https://fbref.com/en/players/8f3565b3/Ante-Budimir,Ante Budimir,7/22/1991,Centre-Forward,6000000
Troyes,Ligue 1,Ante Palaversa,CRO,63.87096774,5806.451613,0.3,2.903225806,2.903225806,2.903225806,0,0,0,0,0,0,0,0,0,2.903225806,5.806451613,0,0,5.806451613,5.81,2.903225806,2.903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.806451613,2.903225806,0,0,0,20.32258065,0,0,0,40.64516129,49.35483871,82.4,815.8064516,238.0645161,14.51612903,14.51612903,100,14.51612903,17.41935484,83.3,8.709677419,14.51612903,60,0,0.290322581,0,-0.290322581,5.806451613,2.903225806,0,0,0,49.35483871,40.64516129,8.709677419,5.806451613,0,0,5.806451613,0,2.903225806,2.903225806,0,0,40.64516129,0,0,58.06451613,2.903225806,8.709677419,34.83870968,14.51612903,2.903225806,58.06451613,0,0,0,0,0,34.83870968,139.3548387,46.4516129,0,0,0,0,0,23.22580645,0,2.903225806,2.903225806,2.903225806,100,2.9,2.9,1,1,15.09677419,0,0,0,1.451612903,1.451612903,0.51,1.451612903,1.451612903,0.3,2.903225806,2.903225806,2.903225806,0,0,0.290322581,1.741935484,0,0,0,2.9,0,2.9,2.9,2.9,1.47,0.19,1.66,1.47,1.66,https://fbref.com/en/players/cd9b37a3/Ante-Palaversa,Ante Palaversa,4/6/2000,Central Midfield,800000
Milan,Serie A,Ante Rebic,CRO,2.571428571,183.0306122,10.9,0.918367347,0.734693878,0.091836735,0.275510204,0.551020408,0.275510204,1.010204082,27.3,0.734693878,0.551020408,0.091836735,0.459183673,0.091836735,1.010204082,0.459183673,0,3.12244898,3.12,2.112244898,0.091836735,0.091836735,0.367346939,0.367346939,0.091836735,0.275510204,0.28,0.275510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367346939,0,0,1.653061224,1.37755102,0.734693878,3.581632653,0.734693878,0,0,0,3.306122449,1.102040816,1.37755102,44.4,17.17346939,30.67346939,56,245.4795918,74.84693878,10.10204082,13.59183673,74.3,4.683673469,9,52,1.285714286,3.489795918,36.8,0.183673469,0.183673469,0.174489796,0,1.193877551,1.102040816,1.102040816,0.275510204,2.663265306,30.67346939,29.02040816,1.37755102,0.183673469,0.367346939,0.091836735,3.581632653,0.367346939,0.367346939,0.183673469,0.091836735,0,17.17346939,0.275510204,1.469387755,40.13265306,0.459183673,2.020408163,12.48979592,25.98979592,5.142857143,40.13265306,2.846938776,1.37755102,48.4,1.285714286,45.2,23.32653061,111.3979592,35.81632653,1.56122449,0.918367347,0.459183673,2.387755102,1.37755102,31.31632653,8.448979592,0.275510204,2.479591837,1.193877551,48.1,2.48,1.19,0.11,0.23,1.469387755,0.183673469,0,0,0.321428571,0.321428571,0.13,-0.045918367,-0.045918367,10.9,0.275510204,0.459183673,0.275510204,0,0,0.183673469,0.505102041,1.56122449,2.663265306,8.448979592,0.28,0.18,0.46,0.28,0.46,0.32,0.19,0.5,0.32,0.5,https://fbref.com/en/players/536cebe5/Ante-Rebic,Ante Rebic,9/21/1993,Left Winger,6000000
Mainz 05,Bundesliga,Anthony Caci,FRA,1.10673881,88.40629611,22.6,2.567634038,1.460895229,1.416625676,0.885391048,0.265617314,1.239547467,1.8593212,66.7,0.619773733,1.239547467,0.17707821,1.062469257,2.390555829,4.958189867,1.770782095,0,2.213477619,2.21,1.505164781,0.486965076,0.044269552,0.088539105,0.088539105,0,0.221347762,0.22,0.17707821,0,0,0.044269552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17707821,0,0,0.841121495,0.398425971,0,3.143138219,1.460895229,0,0.044269552,0,6.817511067,0.885391048,1.416625676,38.5,36.07968519,50.46728972,71.5,740.7181505,338.440728,13.45794393,15.93703886,84.4,15.09591736,20.40826365,74,6.640432858,11.59862273,57.3,0.044269552,0.115100836,0.10181997,-0.070831284,0.9296606,3.762911953,1.283817019,0.664043286,3.984259715,50.46728972,41.56910969,8.72110182,1.195277914,0,1.062469257,3.143138219,6.773241515,0.752582391,0.398425971,0.265617314,0,36.07968519,0.17707821,1.062469257,60.64928677,3.585833743,20.27545499,29.52779144,11.55435317,0.885391048,60.64928677,0.9296606,0.398425971,42.9,0.486965076,52.4,29.52779144,133.8268569,64.9877029,0.885391048,0.708312838,0.044269552,0.619773733,0.354156419,30.14756517,1.815051648,0.088539105,0.442695524,0.17707821,40,0.44,0.18,0.2,0.5,0.712739793,0,0,0,0.026561731,0.026561731,0.06,0.061977373,0.061977373,22.6,0.088539105,0.132808657,0.088539105,0,0,0.115100836,0.141662568,0.885391048,3.984259715,1.815051648,0.09,0.04,0.13,0.09,0.13,0.03,0.11,0.14,0.03,0.14,https://fbref.com/en/players/0118c54c/Anthony-Caci,Anthony Caci,7/1/1997,Left-Back,8500000
Manchester Utd,Premier League,Anthony Elanga,SWE,4.225352113,422.9577465,4.7,0.633802817,0,0,0.422535211,0.211267606,0.211267606,0.422535211,50,0.211267606,0.845070423,0,0.845070423,0.422535211,1.056338028,0.845070423,0,3.591549296,3.59,2.746478873,0,0,0.633802817,0.211267606,0,0.211267606,0.21,0.211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633802817,1.478873239,0.633802817,1.478873239,0,0,0,0,3.591549296,1.690140845,2.323943662,42.1,20.07042254,27.46478873,73.1,253.7323944,62.95774648,13.73239437,18.16901408,75.6,4.85915493,6.76056338,71.9,0.633802817,0.633802817,100,0.211267606,0.190140845,0.211267606,0.021126761,1.267605634,0.633802817,0.633802817,0,1.690140845,27.46478873,26.83098592,0.633802817,0,0,0.211267606,1.478873239,0.422535211,0,0,0,0,20.07042254,0,0.422535211,41.61971831,0.845070423,5.492957746,15,21.12676056,5.915492958,41.61971831,3.169014085,1.056338028,33.3,1.478873239,46.7,23.02816901,138.5915493,58.30985915,2.535211268,0.633802817,1.478873239,2.746478873,1.478873239,29.36619718,5.915492958,0,2.112676056,0.845070423,40,2.11,0.85,0,0,2.915492958,0,0,0,0.147887324,0.147887324,0.07,-0.147887324,-0.147887324,4.7,0,0.211267606,0,0,0,0.190140845,0.338028169,2.535211268,1.690140845,5.915492958,0,0.21,0.21,0,0.21,0.15,0.19,0.34,0.15,0.34,https://fbref.com/en/players/2fba6108/Anthony-Elanga,Anthony Elanga,4/27/2002,Left Winger,18000000
Newcastle Utd,Premier League,Anthony Gordon,ENG,3.880903491,369.7946612,5.4,2.587268994,2.217659138,0.924024641,1.293634497,0.369609856,1.663244353,3.696098563,45,2.032854209,1.663244353,0.184804928,1.478439425,0.369609856,2.95687885,0.184804928,0.184804928,2.95687885,2.96,1.848049281,0.184804928,0.184804928,0.184804928,0.369609856,0.184804928,0.184804928,0.18,0.184804928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184804928,0,0,1.293634497,1.478439425,0.184804928,1.663244353,2.217659138,0,0,0,4.620123203,0,0.554414784,0,29.93839836,36.59137577,81.8,410.6365503,101.0882957,19.40451745,21.25256674,91.3,8.131416838,9.979466119,81.5,1.293634497,2.217659138,58.3,0,0.166324435,0.166324435,-0.166324435,1.108829569,2.032854209,0.924024641,0,2.772073922,36.59137577,35.29774127,0.739219713,0.184804928,0.369609856,0,1.663244353,0.184804928,0.369609856,0.369609856,0,0,29.93839836,0.554414784,0.739219713,50.82135524,0.924024641,5.544147844,20.69815195,24.9486653,4.98973306,50.82135524,3.880903491,1.293634497,33.3,2.402464066,61.9,31.23203285,220.2874743,95.35934292,3.696098563,2.402464066,2.032854209,3.511293634,0.924024641,36.22176591,8.316221766,0.184804928,1.478439425,0.369609856,25,1.48,0.37,0.13,0.5,2.587268994,0,0,0,0.314168378,0.314168378,0.21,-0.12936345,-0.12936345,5.4,0.184804928,0.184804928,0.184804928,0,0,0.166324435,0.480492813,3.696098563,2.772073922,8.316221766,0.18,0,0.18,0.18,0.18,0.31,0.17,0.48,0.31,0.48,https://fbref.com/en/players/2bd83368/Anthony-Gordon,Anthony Gordon,2/24/2001,Left Winger,35000000
Werder Bremen,Bundesliga,Anthony Jung,GER,1.031715705,68.47153229,29.1,1.581964081,0.928544135,0.653419947,0.68781047,0.240733665,1.066106229,1.994650363,53.4,0.928544135,1.031715705,0.206343141,0.825372564,0.756591517,2.338555598,2.166602981,0,1.37562094,1.38,1.27244937,0.034390524,0.034390524,0,0.034390524,0,0.240733665,0.24,0.240733665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068781047,0,0,0.790982041,0.825372564,0.034390524,1.581964081,0.928544135,0,0,0,5.983951089,1.27244937,0.997325182,56.1,37.313718,48.90332442,76.3,592.8582346,196.9201376,19.22430264,22.04432556,87.2,14.71914406,18.4333206,79.9,2.269774551,5.158578525,44,0.171952618,0.055024838,0.05846389,0.11692778,0.756591517,1.925869316,0.619029423,0.275124188,2.510508216,48.90332442,41.02789454,7.703477264,0.515857853,0,0.103171571,1.581964081,7.187619412,0,0,0,0,37.313718,0.171952618,1.066106229,58.01681314,3.163928162,19.56820787,26.37753152,12.41497898,1.169277799,58.01681314,0.825372564,0.447076806,54.2,0.378295759,45.8,27.78754299,122.6366068,53.64921666,0.962934658,0.722200994,0.034390524,1.031715705,0.5846389,33.2212457,3.748567062,0.068781047,0.5846389,0.206343141,35.3,0.58,0.21,0.12,0.33,0.5846389,0,0,0,0.044707681,0.044707681,0.08,0.024073366,0.024073366,29.1,0.068781047,0.240733665,0.068781047,0,0,0.055024838,0.099732518,0.962934658,2.510508216,3.748567062,0.07,0.17,0.24,0.07,0.24,0.04,0.06,0.1,0.04,0.1,https://fbref.com/en/players/de838f86/Anthony-Jung,Anthony Jung,11/3/1991,Left-Back,1500000
Bochum,Bundesliga,Anthony Losilla,FRA,1.191176471,65.71323529,30.2,2.514705882,1.621323529,1.058823529,1.125,0.330882353,1.257352941,2.547794118,49.4,1.290441176,1.290441176,0.397058824,0.893382353,1.224264706,3.738970588,2.216911765,0,1.356617647,1.36,1.058823529,0,0,0.132352941,0.066176471,0.099264706,0.198529412,0.2,0.165441176,0,0,0.033088235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198529412,0.033088235,0,1.555147059,0.5625,0.099264706,0.330882353,1.621323529,0,0.033088235,0,6.716911765,3.044117647,2.514705882,54.8,21.50735294,31.83088235,67.6,358.1801471,125.5036765,10.29044118,13.66544118,75.3,8.801470588,12.44117647,70.7,1.720588235,3.639705882,47.3,0.066176471,0.072794118,0.072794118,-0.006617647,0.463235294,2.051470588,0.264705882,0.066176471,3.077205882,31.83088235,31.46691176,0.264705882,0.198529412,0.132352941,0.132352941,0.330882353,0,0,0,0,0,21.50735294,0.099264706,0.661764706,42.55147059,2.977941176,12.11029412,23.32720588,7.742647059,1.290441176,42.55147059,0.661764706,0.297794118,45,0.330882353,50,13.56617647,56.74632353,21.34191176,0.430147059,0.463235294,0.033088235,0.794117647,0.330882353,18.23161765,1.389705882,0.066176471,0.893382353,0.264705882,29.6,0.89,0.26,0.07,0.25,0.569117647,0,0,0,0.062867647,0.062867647,0.07,0.003308824,0.003308824,30.2,0.066176471,0.132352941,0.066176471,0,0,0.072794118,0.135661765,0.430147059,3.077205882,1.389705882,0.07,0.07,0.13,0.07,0.13,0.06,0.07,0.14,0.06,0.14,https://fbref.com/en/players/07c7eb0c/Anthony-Losilla,Anthony Losilla,3/10/1986,Defensive Midfield,500000
Cádiz,La Liga,Anthony Lozano,HON,1.808731809,124.3035343,16,0.374220374,0.249480249,0.062370062,0.249480249,0.062370062,0.062370062,0.436590437,14.3,0.374220374,0.748440748,0.062370062,0.686070686,0.187110187,0.561330561,1.06029106,0,2.120582121,2.12,1.247401247,0,0.436590437,0.311850312,0.124740125,0,0.311850312,0.31,0.124740125,0,0.062370062,0.062370062,0.062370062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374220374,0,0,2.681912682,2.182952183,0.498960499,0.436590437,0.249480249,0.062370062,0,0,2.931392931,3.742203742,4.927234927,43.2,12.34927235,18.27442827,67.6,150.9355509,36.73596674,7.671517672,9.916839917,77.4,3.367983368,4.98960499,67.5,0.249480249,0.748440748,33.3,0.062370062,0.04989605,0.062370062,0.012474012,0.686070686,1.185031185,0.374220374,0.062370062,1.746361746,18.27442827,17.65072765,0.561330561,0,0.062370062,0.062370062,0.436590437,0.062370062,0,0,0,0,12.34927235,0.062370062,0.810810811,30.87318087,1.247401247,3.804573805,15.34303534,12.41164241,2.931392931,30.87318087,2.744282744,1.06029106,38.6,1.372141372,50,19.52182952,105.5925156,41.03950104,1.185031185,0.935550936,0.436590437,3.866943867,2.307692308,24.76091476,3.617463617,0.062370062,1.871101871,0.498960499,26.7,1.87,0.5,0.03,0.13,1.041580042,0,0,0,0.168399168,0.168399168,0.09,-0.106029106,-0.106029106,16,0.062370062,0.124740125,0.062370062,0,0,0.04989605,0.218295218,1.185031185,1.746361746,3.617463617,0.06,0.06,0.12,0.06,0.12,0.17,0.05,0.22,0.17,0.22,https://fbref.com/en/players/38699c72/Anthony-Lozano,Choco Lozano,4/25/1993,Centre-Forward,2500000
